episode,reward
29600,7846.0
29700,10149.0
29800,10347.0
29900,9195.0
30000,8964.0
30100,8511.0
30200,8868.0
30300,9063.0
30400,8151.0
30500,9738.0
30600,9640.0
30700,7465.0
30800,9833.0
30900,9847.0
31000,7417.0
31100,8077.0
31200,7738.0
31300,7387.0
31400,7550.0
31500,8873.0
31600,10265.0
31700,10263.0
31800,9938.0
31900,9878.0
32000,8922.0
32100,8413.0
32200,10386.0
32300,10688.0
32400,10606.0
32500,9526.0
32600,9882.0
32700,9286.0
32800,9482.0
32900,8483.0
33000,8176.0
33100,11010.0
33200,9466.0
33300,9382.0
33400,9583.0
33500,10376.0
33600,8992.0
33700,9425.0
33800,9512.0
33900,10567.0
34000,7815.0
34100,9315.0
34200,8878.0
34300,9207.0
34400,10059.0
34500,9758.0
34600,8473.0
34700,7769.0
34800,9291.0
34900,8619.0
35000,7542.0
35100,9174.0
35200,8657.0
35300,7404.0
35400,8591.0
35500,9507.0
35600,8117.0
35700,8840.0
35800,8893.0
35900,7707.0
36000,9142.0
36100,11299.0
36200,8055.0
36300,8284.0
36400,8530.0
36500,11393.0
36600,12184.0
36700,9310.0
36800,7879.0
36900,9699.0
37000,9430.0
37100,8969.0
37200,9645.0
37300,7661.0
37400,8512.0
37500,7399.0
37600,8370.0
37700,8697.0
37800,9931.0
37900,13280.0
38000,7520.0
38100,9583.0
38200,9340.0
38300,8929.0
38400,12132.0
38500,9730.0
38600,9885.0
38700,10017.0
38800,9893.0
38900,8579.0
39000,9355.0
39100,10245.0
39200,10822.0
39300,8452.0
39400,9579.0
39500,9474.0
39600,9162.0
39700,8870.0
39800,9948.0
39900,11196.0
40000,8798.0
40100,8523.0
40200,8932.0
40300,12118.0
40400,10285.0
40500,9898.0
40600,8069.0
40700,11022.0
40800,10167.0
40900,8965.0
41000,8917.0
41100,9285.0
41200,10036.0
41300,10572.0
41400,9456.0
41500,10253.0
41600,11418.0
41700,10882.0
41800,9562.0
41900,8297.0
42000,10537.0
42100,10022.0
42200,10316.0
42300,10126.0
42400,11036.0
42500,9377.0
42600,7383.0
42700,9253.0
42800,9486.0
42900,9834.0
43000,8923.0
43100,10013.0
43200,11871.0
43300,7932.0
43400,9445.0
43500,10387.0
43600,12422.0
43700,9153.0
43800,9569.0
43900,8194.0
44000,8267.0
44100,9018.0
44200,10549.0
44300,9125.0
44400,10608.0
44500,9722.0
44600,9823.0
44700,11075.0
44800,8923.0
44900,9138.0
45000,10618.0
45100,9390.0
45200,9627.0
45300,11125.0
45400,10024.0
45500,8624.0
45600,10420.0
45700,10067.0
45800,8669.0
45900,8628.0
46000,12124.0
46100,9833.0
46200,9151.0
46300,10160.0
46400,8857.0
46500,9408.0
46600,9489.0
46700,10317.0
46800,7989.0
46900,8421.0
47000,9091.0
47100,10076.0
47200,9070.0
47300,10553.0
47400,8778.0
47500,12320.0
47600,9108.0
47700,10835.0
47800,9818.0
47900,10446.0
48000,8794.0
48100,10042.0
48200,9192.0
48300,10121.0
48400,8643.0
48500,8047.0
48600,9436.0
48700,9704.0
48800,9575.0
48900,8321.0
49000,11814.0
49100,11194.0
49200,10019.0
49300,9904.0
49400,12279.0
49500,12597.0
49600,10256.0
49700,10946.0
49800,10398.0
49900,10894.0
50000,9063.0
50100,9507.0
50200,8923.0
50300,8723.0
50400,9088.0
50500,8634.0
50600,11825.0
50700,11678.0
50800,9354.0
50900,10339.0
51000,9765.0
51100,10143.0
51200,9838.0
51300,9079.0
51400,10477.0
51500,9277.0
51600,10556.0
51700,9109.0
51800,8881.0
51900,9642.0
52000,8614.0
52100,8759.0
52200,11341.0
52300,10144.0
52400,10845.0
52500,8628.0
52600,10354.0
52700,9571.0
52800,9138.0
52900,11202.0
53000,9780.0
53100,10269.0
53200,9590.0
53300,10496.0
53400,8558.0
53500,10216.0
53600,8529.0
53700,10426.0
53800,11486.0
53900,9228.0
54000,9347.0
54100,10414.0
54200,7769.0
54300,9628.0
54400,9476.0
54500,7889.0
54600,12326.0
54700,10644.0
54800,10581.0
54900,10771.0
55000,8641.0
55100,10328.0
55200,8961.0
55300,11115.0
55400,10812.0
55500,8942.0
55600,9333.0
55700,8900.0
55800,9239.0
55900,10281.0
56000,9757.0
56100,9362.0
56200,9658.0
56300,10749.0
56400,9080.0
56500,9314.0
56600,9716.0
56700,8804.0
56800,9687.0
56900,10629.0
57000,10127.0
57100,11857.0
57200,9451.0
57300,10378.0
57400,9630.0
57500,8529.0
57600,10477.0
57700,10578.0
57800,11280.0
57900,12053.0
58000,8026.0
58100,10589.0
58200,9944.0
58300,8182.0
58400,9705.0
58500,10134.0
58600,10162.0
58700,7117.0
58800,9667.0
58900,10445.0
59000,9971.0
59100,10133.0
59200,10595.0
59300,9721.0
59400,10225.0
59500,9362.0
59600,10161.0
59700,8287.0
59800,7935.0
59900,10506.0
60000,9367.0
60100,11691.0
60200,9301.0
60300,7112.0
60400,8117.0
60500,11658.0
60600,12662.0
60700,9941.0
60800,9061.0
60900,10364.0
61000,9394.0
61100,7193.0
61200,8356.0
61300,9301.0
61400,9145.0
61500,9793.0
61600,9886.0
61700,9274.0
61800,10129.0
61900,10928.0
62000,9719.0
62100,10827.0
62200,10302.0
62300,12305.0
62400,8351.0
62500,9987.0
62600,9302.0
62700,8787.0
62800,9080.0
62900,11629.0
63000,7344.0
63100,8419.0
63200,8951.0
63300,9239.0
63400,9275.0
63500,11118.0
63600,10971.0
63700,11898.0
63800,8941.0
63900,9314.0
64000,9449.0
64100,9264.0
64200,9403.0
64300,9533.0
64400,9312.0
64500,11691.0
64600,10836.0
64700,10318.0
64800,10169.0
64900,11173.0
65000,9611.0
65100,7624.0
65200,11608.0
65300,8007.0
65400,10386.0
65500,9376.0
65600,10110.0
65700,9408.0
65800,8099.0
65900,10711.0
66000,9227.0
66100,10852.0
66200,8946.0
66300,9738.0
66400,8634.0
66500,8766.0
66600,8478.0
66700,9168.0
66800,12283.0
66900,8915.0
67000,9001.0
67100,7642.0
67200,9155.0
67300,11008.0
67400,12365.0
67500,10544.0
67600,9687.0
67700,10549.0
67800,8871.0
67900,11517.0
68000,9062.0
68100,9669.0
68200,10293.0
68300,8398.0
68400,10117.0
68500,11968.0
68600,9319.0
68700,9232.0
68800,9287.0
68900,8541.0
69000,9503.0
69100,8553.0
69200,9123.0
69300,9788.0
69400,10731.0
69500,10189.0
69600,11413.0
69700,10629.0
69800,11564.0
69900,10879.0
70000,10145.0
70100,10491.0
70200,10009.0
70300,9856.0
70400,6952.0
70500,9908.0
70600,9892.0
70700,10766.0
70800,10732.0
70900,9206.0
71000,10646.0
71100,9050.0
71200,8684.0
71300,9145.0
71400,10602.0
71500,9317.0
71600,10786.0
71700,11636.0
71800,8163.0
71900,7464.0
72000,8151.0
72100,10824.0
72200,9469.0
72300,11164.0
72400,9747.0
72500,9586.0
72600,10366.0
72700,10768.0
72800,8048.0
72900,8741.0
73000,11779.0
73100,9859.0
73200,10193.0
73300,10603.0
73400,11766.0
73500,9169.0
73600,9219.0
73700,12320.0
73800,9544.0
73900,7816.0
74000,11530.0
74100,11015.0
74200,10764.0
74300,9355.0
74400,9131.0
74500,10763.0
74600,8576.0
74700,10801.0
74800,10985.0
74900,7974.0
75000,10634.0
75100,10574.0
75200,10304.0
75300,9867.0
75400,12031.0
75500,12300.0
75600,8909.0
75700,11322.0
75800,10624.0
75900,9548.0
76000,9662.0
76100,8148.0
76200,8690.0
76300,10243.0
76400,10340.0
76500,8185.0
76600,9362.0
76700,9268.0
76800,9703.0
76900,9892.0
77000,10227.0
77100,11158.0
77200,11099.0
77300,11879.0
77400,10799.0
77500,10189.0
77600,11675.0
77700,10596.0
77800,12232.0
77900,12678.0
78000,11837.0
78100,9581.0
78200,9311.0
78300,10349.0
78400,10292.0
78500,8227.0
78600,10315.0
78700,9776.0
78800,10242.0
78900,9355.0
79000,12993.0
79100,11136.0
79200,9639.0
79300,10750.0
79400,9702.0
79500,10681.0
79600,11327.0
79700,12132.0
79800,9953.0
79900,9711.0
80000,9998.0
80100,10926.0
80200,10275.0
80300,11598.0
80400,10629.0
80500,11607.0
80600,12286.0
80700,9254.0
80800,10213.0
80900,8718.0
81000,9080.0
81100,8911.0
81200,10498.0
81300,9243.0
81400,12819.0
81500,11857.0
81600,8764.0
81700,10998.0
81800,9907.0
81900,12647.0
82000,10848.0
82100,9133.0
82200,11587.0
82300,8295.0
82400,9040.0
82500,10236.0
82600,11677.0
82700,10539.0
82800,10215.0
82900,10027.0
83000,11593.0
83100,9663.0
83200,9022.0
83300,9728.0
83400,10555.0
83500,12144.0
83600,11404.0
83700,9819.0
83800,12974.0
83900,9575.0
84000,8506.0
84100,9648.0
84200,10854.0
84300,11405.0
84400,11198.0
84500,8670.0
84600,13551.0
84700,8171.0
84800,10820.0
84900,11728.0
85000,12946.0
85100,9559.0
85200,11479.0
85300,9360.0
85400,7979.0
85500,10662.0
85600,9991.0
85700,8980.0
85800,11478.0
85900,9416.0
86000,9518.0
86100,11413.0
86200,11412.0
86300,10283.0
86400,9217.0
86500,9599.0
86600,10949.0
86700,10612.0
86800,11934.0
86900,8439.0
87000,11691.0
87100,9896.0
87200,9256.0
87300,11103.0
87400,10017.0
87500,6793.0
87600,10612.0
87700,9068.0
87800,9265.0
87900,10262.0
88000,9987.0
88100,9893.0
88200,9062.0
88300,10072.0
88400,8810.0
88500,8700.0
88600,9433.0
88700,10225.0
88800,9923.0
88900,13674.0
89000,10376.0
89100,8077.0
89200,10434.0
89300,9596.0
89400,11599.0
89500,9854.0
89600,10420.0
89700,9442.0
89800,9512.0
89900,11155.0
90000,9873.0
90100,10615.0
90200,8825.0
90300,11070.0
90400,9371.0
90500,9437.0
90600,9319.0
90700,10603.0
90800,9300.0
90900,9477.0
91000,9811.0
91100,8953.0
91200,8979.0
91300,11420.0
91400,11270.0
91500,10489.0
91600,11140.0
91700,10713.0
91800,8033.0
91900,11935.0
92000,10662.0
92100,12570.0
92200,8502.0
92300,11411.0
92400,9098.0
92500,11159.0
92600,9643.0
92700,10360.0
92800,11978.0
92900,11582.0
93000,10604.0
93100,9324.0
93200,10112.0
93300,11143.0
93400,8704.0
93500,8945.0
93600,11161.0
93700,12014.0
93800,12228.0
93900,10098.0
94000,10504.0
94100,10404.0
94200,11621.0
94300,8380.0
94400,11666.0
94500,8705.0
94600,8857.0
94700,10511.0
94800,9330.0
94900,11595.0
95000,10881.0
95100,10097.0
95200,9872.0
95300,11127.0
95400,10711.0
95500,9888.0
95600,10112.0
95700,8940.0
95800,11609.0
95900,9953.0
96000,9185.0
96100,11185.0
96200,10685.0
96300,9112.0
96400,11061.0
96500,10817.0
96600,9837.0
96700,9727.0
96800,10638.0
96900,8105.0
97000,8760.0
97100,9790.0
97200,11239.0
97300,10859.0
97400,11479.0
97500,10970.0
97600,8908.0
97700,9080.0
97800,10278.0
97900,11480.0
98000,11328.0
98100,10430.0
98200,11607.0
98300,11987.0
98400,11097.0
98500,9576.0
98600,10224.0
98700,7926.0
98800,12439.0
98900,12075.0
99000,11353.0
99100,10060.0
99200,9351.0
99300,10375.0
99400,9190.0
99500,10143.0
99600,10097.0
99700,10407.0
99800,10380.0
99900,8566.0
