episode,reward
27000,58173.0
27100,55122.0
27200,52195.0
27300,67590.0
27400,72449.0
27500,62237.0
27600,47171.0
27700,54599.0
27800,72201.0
27900,44996.0
28000,55212.0
28100,72594.0
28200,62188.0
28300,62967.0
28400,59116.0
28500,69016.0
28600,54227.0
28700,57409.0
28800,41901.0
28900,78801.0
29000,59198.0
29100,59936.0
29200,57420.0
29300,60939.0
29400,64785.0
29500,47378.0
29600,60576.0
29700,72729.0
29800,60802.0
29900,54929.0
30000,56359.0
30100,67261.0
30200,49113.0
30300,76125.0
30400,67232.0
30500,69043.0
30600,66411.0
30700,53779.0
30800,67201.0
30900,66379.0
31000,56167.0
31100,69802.0
31200,48605.0
31300,72360.0
31400,64561.0
31500,69026.0
31600,71774.0
31700,61073.0
31800,61993.0
31900,52688.0
32000,66781.0
32100,64785.0
32200,45774.0
32300,51751.0
32400,50837.0
32500,62810.0
32600,71648.0
32700,60554.0
32800,63136.0
32900,60067.0
33000,83055.0
33100,54030.0
33200,51439.0
33300,74838.0
33400,48990.0
33500,64100.0
33600,53789.0
33700,54775.0
33800,59945.0
33900,54797.0
34000,52813.0
34100,73519.0
34200,69862.0
34300,56966.0
34400,59174.0
34500,72584.0
34600,51283.0
34700,56690.0
34800,57808.0
34900,59413.0
35000,57783.0
35100,64689.0
35200,54051.0
35300,85473.0
35400,56480.0
35500,59030.0
35600,50945.0
35700,54218.0
35800,65587.0
35900,63411.0
36000,81407.0
36100,64357.0
36200,46946.0
36300,66568.0
36400,52621.0
36500,61772.0
36600,63599.0
36700,60353.0
36800,64641.0
36900,67290.0
37000,62788.0
37100,84410.0
37200,58755.0
37300,67186.0
37400,50123.0
37500,60007.0
37600,73356.0
37700,51762.0
37800,65059.0
37900,69290.0
38000,51190.0
38100,38909.0
38200,46521.0
38300,56349.0
38400,56830.0
38500,53593.0
38600,63807.0
38700,54921.0
38800,56883.0
38900,63149.0
39000,55524.0
39100,54204.0
39200,46253.0
39300,58348.0
39400,59616.0
39500,38978.0
39600,61367.0
39700,70122.0
39800,48009.0
39900,58658.0
40000,67791.0
40100,75430.0
40200,67459.0
40300,52731.0
40400,73033.0
40500,83796.0
40600,64399.0
40700,75392.0
40800,57704.0
40900,53479.0
41000,52551.0
41100,71195.0
41200,75608.0
41300,61989.0
41400,60330.0
41500,46992.0
41600,50847.0
41700,74818.0
41800,51303.0
41900,65427.0
42000,57621.0
42100,47846.0
42200,49216.0
42300,61185.0
42400,53995.0
42500,62982.0
42600,66789.0
42700,47251.0
42800,47756.0
42900,70059.0
43000,63429.0
43100,58866.0
43200,69378.0
43300,67204.0
43400,64962.0
43500,67693.0
43600,57655.0
43700,74421.0
43800,61367.0
43900,60714.0
44000,68422.0
44100,47468.0
44200,61515.0
44300,62290.0
44400,62792.0
44500,68033.0
44600,53469.0
44700,71664.0
44800,64089.0
44900,53182.0
45000,56212.0
45100,67724.0
45200,67233.0
45300,58486.0
45400,61001.0
45500,53616.0
45600,76096.0
45700,48595.0
45800,68410.0
45900,71957.0
46000,52964.0
46100,58615.0
46200,63961.0
46300,57640.0
46400,57833.0
46500,57008.0
46600,64447.0
46700,61600.0
46800,68236.0
46900,60783.0
47000,69340.0
47100,65783.0
47200,60224.0
47300,62245.0
47400,62722.0
47500,62757.0
47600,64771.0
47700,69248.0
47800,59621.0
47900,53204.0
48000,51520.0
48100,68411.0
48200,65005.0
48300,60893.0
48400,67649.0
48500,65577.0
48600,58627.0
48700,73266.0
48800,62732.0
48900,56308.0
49000,60267.0
49100,68710.0
49200,50009.0
49300,64561.0
49400,68003.0
49500,59879.0
49600,51409.0
49700,55965.0
49800,60937.0
49900,63256.0
50000,56580.0
50100,55547.0
50200,58662.0
50300,61836.0
50400,68617.0
50500,65596.0
50600,42808.0
50700,60236.0
50800,62005.0
50900,60607.0
51000,57130.0
51100,64990.0
51200,57976.0
51300,57356.0
51400,47037.0
51500,56991.0
51600,41775.0
51700,62281.0
51800,69969.0
51900,62781.0
52000,58362.0
52100,54868.0
52200,57281.0
52300,65612.0
52400,63215.0
52500,68865.0
52600,45833.0
52700,59476.0
52800,60369.0
52900,65609.0
53000,66155.0
53100,41249.0
53200,53376.0
53300,53546.0
53400,51753.0
53500,65225.0
53600,60575.0
53700,60996.0
53800,59119.0
53900,42342.0
54000,68978.0
54100,63092.0
54200,43929.0
54300,74141.0
54400,55606.0
54500,58939.0
54600,72219.0
54700,69582.0
54800,54576.0
54900,41159.0
55000,59170.0
55100,50996.0
55200,77091.0
55300,61803.0
55400,68334.0
55500,60968.0
55600,76244.0
55700,57815.0
55800,66850.0
55900,62153.0
56000,58898.0
56100,54818.0
56200,55901.0
56300,69379.0
56400,53392.0
56500,48353.0
56600,66448.0
56700,61657.0
56800,59941.0
56900,75947.0
57000,62016.0
57100,66398.0
57200,71641.0
57300,57666.0
57400,68393.0
57500,61464.0
57600,74433.0
57700,51813.0
57800,60668.0
57900,59563.0
58000,47173.0
58100,67888.0
58200,61965.0
58300,59365.0
58400,80376.0
58500,69341.0
58600,71196.0
58700,72210.0
58800,57161.0
58900,61435.0
59000,51681.0
59100,59616.0
59200,60186.0
59300,71198.0
59400,55880.0
59500,73412.0
59600,71452.0
59700,65944.0
59800,53595.0
59900,49140.0
60000,53991.0
60100,73193.0
60200,56175.0
60300,60547.0
60400,54748.0
60500,50258.0
60600,66835.0
60700,58274.0
60800,63398.0
60900,74120.0
61000,63578.0
61100,61012.0
61200,59940.0
61300,45922.0
61400,59902.0
61500,64703.0
61600,70580.0
61700,42964.0
61800,43569.0
61900,53695.0
62000,63526.0
62100,69214.0
62200,54924.0
62300,61937.0
62400,74013.0
62500,59801.0
62600,68661.0
62700,52047.0
62800,58763.0
62900,67383.0
63000,59182.0
63100,69199.0
63200,72645.0
63300,48156.0
63400,59369.0
63500,68202.0
63600,73260.0
63700,53282.0
63800,55449.0
63900,59607.0
64000,50492.0
64100,66826.0
64200,68613.0
64300,57563.0
64400,77837.0
64500,55004.0
64600,61761.0
64700,71824.0
64800,53783.0
64900,62570.0
65000,78492.0
65100,78364.0
65200,54185.0
65300,53204.0
65400,80405.0
65500,67996.0
65600,58773.0
65700,51340.0
65800,59615.0
65900,55962.0
66000,59319.0
66100,53170.0
66200,64594.0
66300,62018.0
66400,59425.0
66500,61435.0
66600,37742.0
66700,64380.0
66800,72391.0
66900,51334.0
67000,49439.0
67100,56297.0
67200,59387.0
67300,66584.0
67400,60535.0
67500,52996.0
67600,73285.0
67700,58971.0
67800,56216.0
67900,70584.0
68000,48938.0
68100,63818.0
68200,60028.0
68300,51671.0
68400,51244.0
68500,41338.0
68600,53146.0
68700,61386.0
68800,55653.0
68900,69254.0
69000,64433.0
69100,56569.0
69200,77651.0
69300,55871.0
69400,64832.0
69500,72404.0
69600,53022.0
69700,61223.0
69800,54555.0
69900,50416.0
70000,53793.0
70100,48942.0
70200,78019.0
70300,71441.0
70400,66880.0
70500,41645.0
70600,52370.0
70700,84809.0
70800,70032.0
70900,67039.0
71000,53564.0
71100,50764.0
71200,68471.0
71300,60855.0
71400,56569.0
71500,53528.0
71600,78985.0
71700,61441.0
71800,51546.0
71900,70883.0
72000,60194.0
72100,63996.0
72200,65953.0
72300,76158.0
72400,62796.0
72500,54028.0
72600,73383.0
72700,40363.0
72800,70248.0
72900,55812.0
73000,56429.0
73100,35748.0
73200,51986.0
73300,58361.0
73400,52739.0
73500,52524.0
73600,62943.0
73700,55820.0
73800,64208.0
73900,54771.0
74000,52196.0
74100,75197.0
74200,65616.0
74300,56621.0
74400,40305.0
74500,56401.0
74600,64364.0
74700,72800.0
74800,80606.0
74900,64342.0
75000,58834.0
75100,64826.0
75200,61798.0
75300,59021.0
75400,64324.0
75500,71336.0
75600,58334.0
75700,74604.0
75800,61466.0
75900,53669.0
76000,54133.0
76100,57140.0
76200,59135.0
76300,51261.0
76400,47107.0
76500,49532.0
76600,67348.0
76700,51181.0
76800,61027.0
76900,59762.0
77000,63245.0
77100,57614.0
77200,89468.0
77300,49138.0
77400,53367.0
77500,56939.0
77600,60573.0
77700,71436.0
77800,69255.0
77900,69177.0
78000,63666.0
78100,56050.0
78200,78735.0
78300,59837.0
78400,85173.0
78500,51847.0
78600,63194.0
78700,52356.0
78800,55481.0
78900,60608.0
79000,70785.0
79100,76849.0
79200,67998.0
79300,65153.0
79400,58759.0
79500,70968.0
79600,80875.0
79700,80818.0
79800,70794.0
79900,30011.0
80000,71822.0
80100,71554.0
80200,60481.0
80300,71866.0
80400,59238.0
80500,83618.0
80600,60184.0
80700,72391.0
80800,57201.0
80900,57755.0
81000,57574.0
81100,52607.0
81200,60848.0
81300,57839.0
81400,60710.0
81500,74087.0
81600,62005.0
81700,56193.0
81800,74398.0
81900,58636.0
82000,59924.0
82100,56441.0
82200,58196.0
82300,51945.0
82400,52768.0
82500,71723.0
82600,71835.0
82700,57067.0
82800,57213.0
82900,62791.0
83000,54146.0
83100,55312.0
83200,48800.0
83300,57287.0
83400,59160.0
83500,68068.0
83600,66861.0
83700,64435.0
83800,71182.0
83900,59463.0
84000,54361.0
84100,56148.0
84200,70600.0
84300,63672.0
84400,61469.0
84500,59771.0
84600,63615.0
84700,69216.0
84800,67847.0
84900,45597.0
85000,72990.0
85100,61644.0
85200,58661.0
85300,61613.0
85400,73012.0
85500,75872.0
85600,58828.0
85700,47607.0
85800,66946.0
85900,68008.0
86000,54550.0
86100,46693.0
86200,62737.0
86300,60346.0
86400,64621.0
86500,60767.0
86600,57829.0
86700,81209.0
86800,58363.0
86900,62440.0
87000,50912.0
87100,52257.0
87200,55617.0
87300,61630.0
87400,76604.0
87500,58324.0
87600,71799.0
87700,62582.0
87800,61844.0
87900,55783.0
88000,62268.0
88100,64177.0
88200,60387.0
88300,57136.0
88400,73601.0
88500,61100.0
88600,55958.0
88700,62042.0
88800,75596.0
88900,62582.0
89000,63306.0
89100,68108.0
89200,61212.0
89300,58737.0
89400,60197.0
89500,52602.0
89600,69606.0
89700,58982.0
89800,50277.0
89900,48065.0
90000,62872.0
90100,64608.0
90200,53886.0
90300,50917.0
90400,52786.0
90500,62460.0
90600,70984.0
90700,63682.0
90800,58421.0
90900,51705.0
91000,76304.0
91100,44501.0
91200,55248.0
91300,63568.0
91400,70418.0
91500,39983.0
91600,84583.0
91700,54314.0
91800,65052.0
91900,70193.0
92000,44750.0
92100,68444.0
92200,72487.0
92300,63803.0
92400,71005.0
92500,54682.0
92600,66139.0
92700,53819.0
92800,49526.0
92900,58681.0
93000,76226.0
93100,40133.0
93200,62613.0
93300,58080.0
93400,57923.0
93500,62724.0
93600,64331.0
93700,67652.0
93800,58253.0
93900,65208.0
94000,56691.0
94100,65430.0
94200,47539.0
94300,59473.0
94400,55561.0
94500,63276.0
94600,49858.0
94700,61446.0
94800,54708.0
94900,61747.0
95000,61741.0
95100,52119.0
95200,68049.0
95300,63071.0
95400,69329.0
95500,59968.0
95600,57548.0
95700,63245.0
95800,81556.0
95900,67090.0
96000,60124.0
96100,74893.0
96200,66278.0
96300,47196.0
96400,69162.0
96500,68382.0
96600,62528.0
96700,58410.0
96800,62285.0
96900,45123.0
97000,66520.0
97100,57292.0
97200,59156.0
97300,59466.0
97400,64654.0
97500,51173.0
97600,56437.0
97700,65091.0
97800,71863.0
97900,65483.0
98000,49474.0
98100,47314.0
98200,41825.0
98300,59386.0
98400,57486.0
98500,68140.0
98600,60612.0
98700,45711.0
98800,64638.0
98900,53225.0
99000,69097.0
99100,59481.0
99200,53095.0
99300,63399.0
99400,72015.0
99500,58333.0
99600,42684.0
99700,50150.0
99800,35333.0
99900,56518.0
100000,60524.0
100100,41493.0
100200,77048.0
100300,59315.0
100400,61102.0
100500,50955.0
100600,51051.0
100700,52615.0
100800,48700.0
100900,54017.0
101000,50837.0
101100,46276.0
101200,56304.0
101300,50139.0
101400,48081.0
101500,54839.0
101600,56773.0
101700,48660.0
101800,53462.0
101900,64197.0
102000,48288.0
102100,50299.0
102200,57698.0
102300,37486.0
102400,63292.0
102500,67051.0
102600,42719.0
102700,55440.0
102800,63810.0
102900,70582.0
103000,45668.0
103100,66586.0
103200,53612.0
103300,66562.0
103400,50752.0
103500,46874.0
103600,58654.0
103700,73726.0
103800,40722.0
103900,49104.0
104000,67644.0
104100,69590.0
104200,62040.0
104300,47975.0
104400,54732.0
104500,56913.0
104600,51788.0
104700,59352.0
104800,62915.0
104900,61472.0
105000,54515.0
105100,75660.0
105200,59529.0
105300,53681.0
105400,54890.0
105500,49614.0
105600,74226.0
105700,41036.0
105800,57714.0
105900,62384.0
106000,53259.0
106100,64059.0
106200,66765.0
106300,60762.0
106400,53644.0
106500,56434.0
106600,54242.0
106700,46461.0
106800,58218.0
106900,55048.0
107000,63387.0
107100,54135.0
107200,66052.0
107300,63176.0
107400,66719.0
107500,78627.0
107600,65051.0
107700,72826.0
107800,51047.0
107900,49244.0
108000,43049.0
108100,55330.0
108200,49842.0
108300,75040.0
108400,68979.0
108500,51428.0
108600,64485.0
108700,56720.0
108800,48982.0
108900,53960.0
109000,54175.0
109100,68249.0
109200,53879.0
109300,73290.0
109400,53884.0
109500,70143.0
109600,55627.0
109700,49420.0
109800,63210.0
109900,59203.0
110000,65562.0
110100,62843.0
110200,71090.0
110300,62752.0
110400,54094.0
110500,56135.0
110600,71322.0
110700,67528.0
110800,64922.0
110900,59430.0
111000,57307.0
111100,75504.0
111200,56368.0
111300,44160.0
111400,52559.0
111500,56858.0
111600,68158.0
111700,56069.0
111800,53233.0
111900,49924.0
112000,65843.0
112100,67508.0
112200,79778.0
112300,48904.0
112400,49248.0
112500,58668.0
112600,77117.0
112700,67706.0
112800,57397.0
112900,62636.0
113000,66068.0
113100,67005.0
113200,35759.0
113300,48976.0
113400,59096.0
113500,68772.0
113600,58680.0
113700,79922.0
113800,63293.0
113900,52947.0
114000,70135.0
114100,53125.0
114200,62563.0
114300,69883.0
114400,64433.0
114500,57035.0
114600,54560.0
114700,56112.0
114800,55361.0
114900,71846.0
115000,53507.0
115100,73726.0
115200,73261.0
115300,61122.0
115400,68023.0
115500,55410.0
115600,57843.0
115700,48743.0
115800,58829.0
115900,44259.0
116000,72223.0
116100,45940.0
116200,66356.0
116300,55248.0
116400,62150.0
116500,77487.0
116600,37598.0
116700,71280.0
116800,56926.0
116900,67006.0
117000,74524.0
117100,69677.0
117200,54865.0
117300,69749.0
117400,80701.0
117500,61957.0
117600,58907.0
117700,57713.0
117800,61074.0
117900,63907.0
118000,65293.0
118100,66950.0
118200,57530.0
118300,62188.0
118400,73462.0
118500,64358.0
118600,50123.0
118700,63174.0
118800,61420.0
118900,71696.0
119000,66334.0
119100,59901.0
119200,75036.0
119300,62408.0
119400,75306.0
119500,67046.0
119600,54417.0
119700,49597.0
119800,70845.0
119900,73847.0
120000,57533.0
120100,72411.0
120200,65255.0
120300,62223.0
120400,44659.0
120500,60186.0
120600,65672.0
120700,49163.0
120800,65526.0
120900,61938.0
121000,56006.0
121100,55413.0
121200,68552.0
121300,51172.0
121400,43959.0
121500,77845.0
121600,71216.0
121700,69708.0
121800,65152.0
121900,58592.0
122000,58980.0
122100,62758.0
122200,47519.0
122300,71674.0
122400,63538.0
122500,45297.0
122600,69672.0
122700,64507.0
122800,48917.0
122900,52027.0
123000,74959.0
123100,86853.0
123200,64880.0
123300,62497.0
123400,43323.0
123500,53981.0
123600,60907.0
123700,58986.0
123800,63112.0
123900,69511.0
124000,41111.0
124100,61431.0
124200,69180.0
124300,69870.0
124400,49156.0
124500,59861.0
124600,67314.0
124700,61052.0
124800,57150.0
124900,41596.0
125000,51864.0
125100,66061.0
125200,60669.0
125300,70347.0
125400,62769.0
125500,54977.0
125600,54129.0
125700,65386.0
125800,64134.0
125900,67824.0
126000,59315.0
126100,68244.0
126200,60669.0
126300,52422.0
126400,45514.0
126500,65038.0
126600,60110.0
126700,57131.0
126800,67909.0
126900,51922.0
127000,58645.0
127100,46352.0
127200,66593.0
127300,55149.0
127400,64498.0
127500,61818.0
127600,56332.0
127700,46259.0
127800,62924.0
127900,37927.0
128000,70678.0
128100,78895.0
128200,49814.0
128300,59009.0
128400,72560.0
128500,65965.0
128600,68070.0
128700,72402.0
128800,58401.0
128900,58569.0
129000,53932.0
129100,69490.0
129200,55278.0
129300,58761.0
129400,74369.0
129500,63854.0
129600,64268.0
129700,48818.0
129800,55245.0
129900,49296.0
130000,53524.0
130100,56481.0
130200,47539.0
130300,49713.0
130400,43698.0
130500,60609.0
130600,47134.0
130700,42660.0
130800,59364.0
130900,43615.0
131000,58780.0
131100,61042.0
131200,60035.0
131300,51034.0
131400,52957.0
131500,44351.0
131600,55230.0
131700,59608.0
131800,69410.0
131900,51224.0
132000,60008.0
132100,62007.0
132200,65663.0
132300,56300.0
132400,54747.0
132500,47311.0
132600,47331.0
132700,51023.0
132800,46408.0
132900,41596.0
133000,48821.0
133100,51778.0
133200,36369.0
133300,48798.0
133400,51048.0
133500,70546.0
133600,64979.0
133700,45482.0
133800,61387.0
133900,59937.0
134000,57056.0
134100,63416.0
134200,56219.0
134300,65525.0
134400,55155.0
134500,36777.0
134600,45640.0
134700,57985.0
134800,63746.0
134900,60092.0
135000,70213.0
135100,61122.0
135200,69784.0
135300,71899.0
135400,64322.0
135500,51830.0
135600,56549.0
135700,60494.0
135800,73551.0
135900,65049.0
136000,68409.0
136100,44161.0
136200,56921.0
136300,46520.0
136400,51361.0
136500,62940.0
136600,40193.0
136700,55234.0
136800,61638.0
136900,57346.0
137000,61415.0
137100,65229.0
137200,61692.0
137300,65758.0
137400,49558.0
137500,54150.0
137600,56471.0
137700,66382.0
137800,46518.0
137900,33028.0
138000,54850.0
138100,59958.0
138200,53553.0
138300,78857.0
138400,72400.0
138500,65450.0
138600,59323.0
138700,57886.0
138800,59334.0
138900,61640.0
139000,48859.0
139100,41050.0
139200,55516.0
139300,77791.0
139400,61872.0
139500,68385.0
139600,61324.0
139700,49596.0
139800,65788.0
139900,52974.0
140000,57301.0
140100,62384.0
140200,80037.0
140300,70660.0
140400,74177.0
140500,53717.0
140600,70923.0
140700,66739.0
140800,60048.0
140900,52809.0
141000,67295.0
141100,72078.0
141200,67528.0
141300,79875.0
141400,54200.0
141500,59384.0
141600,55724.0
141700,66747.0
141800,63572.0
141900,51573.0
142000,61351.0
142100,71366.0
142200,51295.0
142300,52692.0
142400,72699.0
142500,63208.0
142600,74658.0
142700,61852.0
142800,85024.0
142900,79132.0
143000,84303.0
143100,57356.0
143200,54317.0
143300,69281.0
143400,59222.0
143500,42056.0
143600,71574.0
143700,74569.0
143800,57555.0
143900,78718.0
144000,41527.0
144100,51894.0
144200,67435.0
144300,69993.0
144400,64715.0
144500,73019.0
144600,67548.0
144700,72202.0
144800,54773.0
144900,68813.0
145000,78247.0
145100,73565.0
145200,78329.0
145300,68713.0
145400,73214.0
145500,82327.0
145600,66388.0
145700,64893.0
145800,46671.0
145900,73971.0
146000,61332.0
146100,70506.0
146200,64409.0
146300,72890.0
146400,55530.0
146500,64389.0
146600,52293.0
146700,69970.0
146800,68404.0
146900,60187.0
147000,50850.0
147100,65445.0
147200,55740.0
147300,71160.0
147400,69100.0
147500,81722.0
147600,80589.0
147700,51714.0
147800,66316.0
147900,50453.0
148000,71976.0
148100,62882.0
148200,63549.0
148300,62244.0
148400,57247.0
148500,59133.0
148600,65643.0
148700,68442.0
148800,52919.0
148900,47742.0
149000,56353.0
149100,52129.0
149200,60104.0
149300,63393.0
149400,58842.0
149500,75023.0
149600,50605.0
149700,48054.0
149800,64436.0
149900,55071.0
150000,74652.0
150100,64735.0
150200,60754.0
150300,66374.0
150400,63723.0
150500,59506.0
150600,65334.0
150700,66719.0
150800,65612.0
150900,70030.0
151000,63418.0
151100,59984.0
151200,67724.0
151300,75571.0
151400,56460.0
151500,60596.0
151600,60814.0
151700,66987.0
151800,58797.0
151900,62394.0
152000,61430.0
152100,51794.0
152200,61996.0
152300,67252.0
152400,64818.0
152500,38802.0
152600,46095.0
152700,52031.0
152800,69984.0
152900,50752.0
153000,45051.0
153100,47501.0
153200,56282.0
153300,40142.0
153400,61952.0
153500,52324.0
153600,51560.0
153700,51071.0
153800,34840.0
153900,60513.0
154000,51738.0
154100,48149.0
154200,46774.0
154300,49905.0
154400,43785.0
154500,63181.0
154600,31758.0
154700,48530.0
154800,58236.0
154900,55262.0
155000,54399.0
155100,49352.0
155200,34670.0
155300,49494.0
155400,35306.0
155500,62978.0
155600,36240.0
155700,47582.0
155800,28375.0
155900,40541.0
156000,51753.0
156100,52836.0
156200,34798.0
156300,44808.0
156400,37681.0
156500,40101.0
156600,42208.0
156700,60205.0
156800,49880.0
156900,59554.0
157000,49920.0
157100,45357.0
157200,54580.0
157300,36480.0
157400,48752.0
157500,42413.0
157600,50846.0
157700,45713.0
157800,50786.0
157900,53457.0
158000,60153.0
158100,61498.0
158200,54505.0
158300,43717.0
158400,52557.0
158500,60597.0
158600,47081.0
158700,54393.0
158800,47398.0
158900,56821.0
159000,56634.0
159100,54297.0
159200,66165.0
159300,71130.0
159400,56436.0
159500,80191.0
159600,61707.0
159700,81385.0
159800,73520.0
159900,53232.0
160000,55928.0
160100,70237.0
160200,39724.0
160300,57315.0
160400,67584.0
160500,61843.0
160600,56831.0
160700,64263.0
160800,65076.0
160900,69931.0
161000,63719.0
161100,69299.0
161200,82073.0
161300,67753.0
161400,58503.0
161500,60153.0
161600,70128.0
161700,59522.0
161800,83163.0
161900,80384.0
162000,63624.0
162100,67913.0
162200,71188.0
162300,59444.0
162400,53535.0
162500,46456.0
162600,47724.0
162700,69019.0
162800,60644.0
162900,53498.0
163000,67474.0
163100,73711.0
163200,89203.0
163300,52968.0
163400,61688.0
163500,59980.0
163600,56733.0
163700,73523.0
163800,64477.0
163900,78328.0
164000,72781.0
164100,55422.0
164200,89970.0
164300,58742.0
164400,59991.0
164500,75372.0
164600,61359.0
164700,63531.0
164800,71850.0
164900,81275.0
165000,61917.0
165100,72785.0
165200,68833.0
165300,61749.0
165400,52233.0
165500,53821.0
165600,69373.0
165700,56395.0
165800,64031.0
165900,68943.0
166000,70203.0
166100,54147.0
166200,80872.0
166300,70232.0
166400,66123.0
166500,52028.0
166600,76335.0
166700,78562.0
166800,57396.0
166900,58949.0
167000,72968.0
167100,72930.0
167200,65788.0
167300,50989.0
167400,73344.0
167500,77523.0
167600,76404.0
167700,69515.0
167800,56980.0
167900,69312.0
168000,56866.0
168100,62151.0
168200,49574.0
168300,73210.0
168400,54726.0
168500,66263.0
168600,52323.0
168700,63144.0
168800,56438.0
168900,56414.0
169000,43266.0
169100,51800.0
169200,53433.0
169300,42415.0
169400,60127.0
169500,62665.0
169600,51788.0
169700,50490.0
169800,44651.0
169900,61648.0
170000,66119.0
170100,64412.0
170200,55566.0
170300,61950.0
170400,58737.0
170500,43772.0
170600,62143.0
170700,62460.0
170800,68039.0
170900,57416.0
171000,57549.0
171100,38733.0
171200,49014.0
171300,46787.0
171400,53736.0
171500,55931.0
171600,43681.0
171700,38695.0
171800,52800.0
171900,45416.0
172000,55395.0
172100,41833.0
172200,64889.0
172300,46578.0
172400,27776.0
172500,60665.0
172600,53464.0
172700,59969.0
172800,39680.0
172900,56911.0
173000,50933.0
173100,51020.0
173200,49091.0
173300,34133.0
173400,56934.0
173500,50115.0
173600,53415.0
173700,58594.0
173800,52216.0
173900,50549.0
174000,66581.0
174100,63415.0
174200,55012.0
174300,44289.0
174400,42191.0
174500,50009.0
174600,39698.0
174700,58190.0
174800,63035.0
