episode,reward
47700,13448.0
47800,11417.0
47900,12715.0
48000,9919.0
48100,13453.0
48200,11843.0
48300,10839.0
48400,12689.0
48500,11768.0
48600,10354.0
48700,13927.0
48800,12441.0
48900,11728.0
49000,14828.0
49100,12603.0
49200,14253.0
49300,12013.0
49400,11418.0
49500,14280.0
49600,12311.0
49700,12389.0
49800,10867.0
49900,12445.0
50000,12997.0
50100,12429.0
50200,10614.0
50300,11445.0
50400,11608.0
50500,12607.0
50600,12388.0
50700,9735.0
50800,10908.0
50900,10438.0
51000,14259.0
51100,10978.0
51200,11271.0
51300,13084.0
51400,12859.0
51500,14603.0
51600,11748.0
51700,13444.0
51800,12115.0
51900,11535.0
52000,12566.0
52100,12878.0
52200,13398.0
52300,12207.0
52400,13441.0
52500,12688.0
52600,14158.0
52700,11873.0
52800,13566.0
52900,11644.0
53000,12188.0
53100,13237.0
53200,14072.0
53300,11004.0
53400,10363.0
53500,12005.0
53600,13727.0
53700,15190.0
53800,12918.0
53900,12745.0
54000,10814.0
54100,10807.0
54200,11378.0
54300,12631.0
54400,10622.0
54500,11330.0
54600,10893.0
54700,11154.0
54800,12995.0
54900,11515.0
55000,10044.0
55100,11022.0
55200,12326.0
55300,13346.0
55400,10938.0
55500,13269.0
55600,11393.0
55700,10655.0
55800,9576.0
55900,11253.0
56000,11641.0
56100,11771.0
56200,11628.0
56300,9668.0
56400,11607.0
56500,10436.0
56600,10573.0
56700,12312.0
56800,12871.0
56900,11034.0
57000,12008.0
57100,13264.0
57200,12334.0
57300,11824.0
57400,12598.0
57500,11226.0
57600,10535.0
57700,11515.0
57800,13265.0
57900,14003.0
58000,10207.0
58100,12368.0
58200,11644.0
58300,12594.0
58400,10830.0
58500,11936.0
58600,9464.0
58700,13068.0
58800,11881.0
58900,11044.0
59000,11694.0
59100,11021.0
59200,11867.0
59300,10228.0
59400,13914.0
59500,12352.0
59600,12936.0
59700,12019.0
59800,10821.0
59900,12513.0
60000,10839.0
60100,11276.0
60200,13270.0
60300,11962.0
60400,10702.0
60500,13035.0
60600,11221.0
60700,12263.0
60800,11038.0
60900,12176.0
61000,10971.0
61100,12862.0
61200,12059.0
61300,10999.0
61400,11295.0
61500,10626.0
61600,11550.0
61700,12214.0
61800,11103.0
61900,12045.0
62000,10928.0
62100,12025.0
62200,10301.0
62300,10779.0
62400,12425.0
62500,14297.0
62600,12076.0
62700,11625.0
62800,12953.0
62900,11761.0
63000,11348.0
63100,10991.0
63200,11646.0
63300,9767.0
63400,11199.0
63500,12505.0
63600,11745.0
63700,10712.0
63800,10947.0
63900,11504.0
64000,13623.0
64100,10379.0
64200,12408.0
64300,12655.0
64400,12650.0
64500,13647.0
64600,10744.0
64700,11373.0
64800,10358.0
64900,12365.0
65000,11987.0
65100,10403.0
65200,12490.0
65300,11064.0
65400,11425.0
65500,10683.0
65600,10403.0
65700,14189.0
65800,11068.0
65900,13966.0
66000,12490.0
66100,13733.0
66200,10547.0
66300,12236.0
66400,12857.0
66500,14172.0
66600,14195.0
66700,10194.0
66800,10823.0
66900,11214.0
67000,10320.0
67100,10865.0
67200,10910.0
67300,11725.0
67400,11974.0
67500,14098.0
67600,12090.0
67700,11035.0
67800,12113.0
67900,12405.0
68000,12327.0
68100,12788.0
68200,11153.0
68300,11801.0
68400,10251.0
68500,11404.0
68600,11977.0
68700,11139.0
68800,11144.0
68900,10635.0
69000,11545.0
69100,14003.0
69200,11292.0
69300,10992.0
69400,11042.0
69500,12636.0
69600,11505.0
69700,11001.0
69800,13010.0
69900,10695.0
70000,10787.0
70100,12635.0
70200,10336.0
70300,11553.0
70400,13594.0
70500,11611.0
70600,10334.0
70700,14856.0
70800,11882.0
70900,12070.0
71000,14839.0
71100,14977.0
71200,12266.0
71300,11799.0
71400,11387.0
71500,12052.0
71600,11162.0
71700,12688.0
71800,11599.0
71900,11681.0
72000,11081.0
72100,11061.0
72200,10866.0
72300,13328.0
72400,9948.0
72500,13395.0
72600,10537.0
72700,13543.0
72800,11606.0
72900,14316.0
73000,11781.0
73100,11694.0
73200,11568.0
73300,11849.0
73400,11772.0
73500,12719.0
73600,11114.0
73700,11373.0
73800,12634.0
73900,12822.0
74000,13143.0
74100,12095.0
74200,12821.0
74300,10915.0
74400,11531.0
74500,10442.0
74600,12078.0
74700,11666.0
74800,12890.0
74900,12566.0
75000,12688.0
75100,13360.0
75200,12305.0
75300,11795.0
75400,12327.0
75500,12605.0
75600,12269.0
75700,14238.0
75800,11589.0
75900,12454.0
76000,11488.0
76100,12864.0
76200,12137.0
76300,11607.0
76400,15239.0
76500,12659.0
76600,12299.0
76700,10390.0
76800,12526.0
76900,13103.0
77000,11641.0
77100,11004.0
77200,10429.0
77300,12118.0
77400,11017.0
77500,10597.0
77600,15381.0
77700,15363.0
77800,12755.0
77900,11413.0
78000,11442.0
78100,11707.0
78200,10394.0
78300,11833.0
78400,9890.0
78500,9456.0
78600,11895.0
78700,10737.0
78800,10941.0
78900,12007.0
79000,11345.0
79100,11152.0
79200,11085.0
79300,11412.0
79400,13174.0
79500,11705.0
79600,11492.0
79700,12460.0
79800,11202.0
79900,13195.0
80000,13501.0
80100,10349.0
80200,11005.0
80300,13713.0
80400,10608.0
80500,12451.0
80600,11952.0
80700,13086.0
80800,11269.0
80900,13274.0
81000,9659.0
81100,10808.0
81200,10178.0
81300,11100.0
81400,11305.0
81500,14157.0
81600,12685.0
81700,8849.0
81800,12059.0
81900,11820.0
82000,13258.0
82100,11420.0
82200,12521.0
82300,11447.0
82400,12688.0
82500,10441.0
82600,11078.0
82700,11196.0
82800,10481.0
82900,9904.0
83000,9374.0
83100,10026.0
83200,10579.0
83300,12625.0
83400,10457.0
83500,14029.0
83600,10810.0
83700,12703.0
83800,11062.0
83900,11096.0
84000,12918.0
84100,10217.0
84200,10447.0
84300,11925.0
84400,10071.0
84500,11299.0
84600,13550.0
84700,12095.0
84800,12204.0
84900,12987.0
85000,12228.0
85100,11679.0
85200,13330.0
85300,11452.0
85400,14919.0
85500,12075.0
85600,10682.0
85700,12639.0
85800,11741.0
85900,12242.0
86000,11581.0
86100,12203.0
86200,12329.0
86300,11035.0
86400,11002.0
86500,11953.0
86600,13680.0
86700,14697.0
86800,12013.0
86900,12801.0
87000,12188.0
87100,10024.0
87200,10389.0
87300,11912.0
87400,12319.0
87500,11948.0
87600,15571.0
87700,13105.0
87800,13666.0
87900,12799.0
88000,16340.0
88100,12247.0
88200,14421.0
88300,13198.0
88400,17035.0
88500,13360.0
88600,14832.0
88700,11280.0
88800,12986.0
88900,13590.0
89000,12483.0
89100,12526.0
89200,11976.0
89300,12741.0
89400,14844.0
89500,13723.0
89600,18224.0
89700,14000.0
89800,13560.0
89900,14040.0
90000,12326.0
90100,12771.0
90200,13146.0
90300,13914.0
90400,12632.0
90500,11029.0
90600,15856.0
90700,12368.0
90800,11434.0
90900,11169.0
91000,14178.0
91100,12398.0
91200,10222.0
91300,11143.0
91400,11354.0
91500,11881.0
91600,12509.0
91700,10629.0
91800,10845.0
91900,11289.0
92000,12696.0
92100,14903.0
92200,12137.0
92300,12726.0
92400,12496.0
92500,11911.0
92600,12289.0
92700,12108.0
92800,13412.0
92900,15446.0
93000,13376.0
93100,11901.0
93200,11674.0
93300,12053.0
93400,13264.0
93500,14619.0
93600,11663.0
93700,14935.0
93800,12513.0
93900,11369.0
94000,11974.0
94100,11488.0
94200,11358.0
94300,11157.0
94400,11282.0
94500,9818.0
94600,10558.0
94700,9943.0
94800,9914.0
94900,8292.0
95000,10492.0
95100,10773.0
95200,9581.0
95300,10518.0
95400,11836.0
95500,11788.0
95600,11981.0
95700,11432.0
95800,11005.0
95900,12659.0
96000,11665.0
96100,11466.0
96200,11247.0
96300,11181.0
96400,9608.0
96500,10146.0
96600,9868.0
96700,12257.0
96800,10623.0
96900,10671.0
97000,11303.0
97100,11206.0
97200,11364.0
97300,10461.0
97400,10654.0
97500,11048.0
97600,11019.0
97700,11865.0
97800,12874.0
97900,13000.0
98000,13604.0
98100,11137.0
98200,15069.0
98300,12131.0
98400,14483.0
98500,13225.0
98600,12747.0
98700,14656.0
98800,16551.0
98900,15545.0
99000,16794.0
99100,13227.0
99200,12692.0
99300,12759.0
99400,13958.0
99500,12775.0
99600,11006.0
99700,12270.0
99800,12970.0
99900,12711.0
