episode,reward
60000,46245.0
60100,45801.0
60200,58193.0
60300,58982.0
60400,45155.0
60500,49520.0
60600,57608.0
60700,64050.0
60800,46392.0
60900,63555.0
61000,61406.0
61100,59346.0
61200,43781.0
61300,23109.0
61400,65290.0
61500,63489.0
61600,57545.0
61700,47997.0
61800,50864.0
61900,49287.0
62000,60123.0
62100,65187.0
62200,56492.0
62300,40687.0
62400,42817.0
62500,65634.0
62600,69546.0
62700,40446.0
62800,51755.0
62900,54562.0
63000,55038.0
63100,47419.0
63200,56588.0
63300,42507.0
63400,50946.0
63500,61292.0
63600,62238.0
63700,50230.0
63800,27342.0
63900,57421.0
64000,49939.0
64100,55267.0
64200,43402.0
64300,55170.0
64400,71751.0
64500,68493.0
64600,37906.0
64700,43698.0
64800,59331.0
64900,52947.0
65000,66216.0
65100,65158.0
65200,43004.0
65300,56859.0
65400,68027.0
65500,65627.0
65600,56090.0
65700,47607.0
65800,60026.0
65900,43198.0
66000,71620.0
66100,59255.0
66200,62261.0
66300,50970.0
66400,50253.0
66500,62961.0
66600,54640.0
66700,60017.0
66800,64046.0
66900,58847.0
67000,47913.0
67100,55743.0
67200,53408.0
67300,43865.0
67400,51064.0
67500,49812.0
67600,58070.0
67700,57855.0
67800,40321.0
67900,70492.0
68000,54042.0
68100,50174.0
68200,45793.0
68300,56959.0
68400,52695.0
68500,44443.0
68600,44089.0
68700,54704.0
68800,58233.0
68900,50909.0
69000,46483.0
69100,60573.0
69200,60079.0
69300,41899.0
69400,54382.0
69500,49164.0
69600,51881.0
69700,51733.0
69800,68527.0
69900,46366.0
70000,57554.0
70100,60956.0
70200,63390.0
70300,70811.0
70400,53071.0
70500,54380.0
70600,38889.0
70700,66232.0
70800,64127.0
70900,65336.0
71000,50198.0
71100,62945.0
71200,47213.0
71300,48957.0
71400,49418.0
71500,58557.0
71600,56223.0
71700,47548.0
71800,43847.0
71900,59310.0
72000,48309.0
72100,51149.0
72200,46840.0
72300,73527.0
72400,63010.0
72500,48419.0
72600,59115.0
72700,44611.0
72800,59231.0
72900,54118.0
73000,46695.0
73100,36245.0
73200,41765.0
73300,53326.0
73400,54028.0
73500,57261.0
73600,58521.0
73700,35580.0
73800,71984.0
73900,54941.0
74000,48084.0
74100,53510.0
74200,69382.0
74300,65497.0
74400,50183.0
74500,55903.0
74600,61121.0
74700,55289.0
74800,71580.0
74900,62749.0
75000,42014.0
75100,35882.0
75200,70436.0
75300,52033.0
75400,45846.0
75500,70136.0
75600,60249.0
75700,63277.0
75800,49028.0
75900,72778.0
76000,51934.0
76100,48790.0
76200,56590.0
76300,55253.0
76400,51098.0
76500,61992.0
76600,68486.0
76700,69583.0
76800,42493.0
76900,66901.0
77000,67408.0
77100,67414.0
77200,65522.0
77300,57771.0
77400,56382.0
77500,50275.0
77600,56712.0
77700,66293.0
77800,52580.0
77900,47680.0
78000,56588.0
78100,47742.0
78200,48033.0
78300,71422.0
78400,73340.0
78500,51610.0
78600,71317.0
78700,39143.0
78800,57526.0
78900,52629.0
79000,59974.0
79100,63198.0
79200,44828.0
79300,57996.0
79400,54913.0
79500,59243.0
79600,54420.0
79700,53733.0
79800,51743.0
79900,57780.0
80000,63553.0
80100,53496.0
80200,71758.0
80300,55622.0
80400,52227.0
80500,84496.0
80600,60043.0
80700,48633.0
80800,37739.0
80900,56165.0
81000,52932.0
81100,40547.0
81200,62913.0
81300,46969.0
81400,55493.0
81500,60906.0
81600,68602.0
81700,54986.0
81800,60105.0
81900,53080.0
82000,63168.0
82100,53459.0
82200,54908.0
82300,45162.0
82400,55232.0
82500,54250.0
82600,76544.0
82700,68686.0
82800,63650.0
82900,40184.0
83000,50230.0
83100,59308.0
83200,48942.0
83300,56069.0
83400,51159.0
83500,59025.0
83600,56366.0
83700,54683.0
83800,72158.0
83900,62628.0
84000,63071.0
84100,44251.0
84200,39832.0
84300,61557.0
84400,59876.0
84500,44082.0
84600,59147.0
84700,74086.0
84800,70568.0
84900,48666.0
85000,63877.0
85100,56112.0
85200,60165.0
85300,56934.0
85400,56049.0
85500,63439.0
85600,68678.0
85700,37239.0
85800,50018.0
85900,52852.0
86000,54357.0
86100,71828.0
86200,55288.0
86300,42758.0
86400,57171.0
86500,58054.0
86600,72118.0
86700,66161.0
86800,45011.0
86900,60095.0
87000,69331.0
87100,54815.0
87200,50981.0
87300,46853.0
87400,68755.0
87500,54567.0
87600,53155.0
87700,59528.0
87800,60515.0
87900,62701.0
88000,51323.0
88100,60398.0
88200,63685.0
88300,54920.0
88400,57088.0
88500,57997.0
88600,50094.0
88700,40446.0
88800,65016.0
88900,74746.0
89000,54593.0
89100,57130.0
89200,60964.0
89300,54405.0
89400,54337.0
89500,50176.0
89600,49757.0
89700,50323.0
89800,49239.0
89900,60838.0
90000,51274.0
90100,60256.0
90200,56525.0
90300,40797.0
90400,63304.0
90500,62572.0
90600,52951.0
90700,51064.0
90800,54286.0
90900,44413.0
91000,63901.0
91100,45023.0
91200,63295.0
91300,54169.0
91400,50708.0
91500,21662.0
91600,68707.0
91700,60106.0
91800,63856.0
91900,46299.0
92000,51453.0
92100,56564.0
92200,66680.0
92300,45207.0
92400,48857.0
92500,55030.0
92600,52276.0
92700,45748.0
92800,49209.0
92900,46223.0
93000,59445.0
93100,56209.0
93200,58389.0
93300,47163.0
93400,45504.0
93500,45880.0
93600,50957.0
93700,65306.0
93800,58595.0
93900,61876.0
94000,60227.0
94100,53289.0
94200,51062.0
94300,62236.0
94400,44167.0
94500,67979.0
94600,50041.0
94700,68978.0
94800,63277.0
94900,51432.0
95000,48480.0
95100,29817.0
95200,65847.0
95300,58958.0
95400,67775.0
95500,61682.0
95600,44997.0
95700,40594.0
95800,64092.0
95900,62903.0
96000,67814.0
96100,50288.0
96200,51578.0
96300,53863.0
96400,63517.0
96500,54829.0
96600,59306.0
96700,65913.0
96800,51291.0
96900,52081.0
97000,62068.0
97100,48360.0
97200,60036.0
97300,42768.0
97400,51172.0
97500,53440.0
97600,60923.0
97700,39459.0
97800,46982.0
97900,57567.0
98000,50028.0
98100,47771.0
98200,65214.0
98300,61339.0
98400,60821.0
98500,65407.0
98600,64901.0
98700,48637.0
98800,64263.0
98900,61594.0
99000,52318.0
99100,73993.0
99200,63934.0
99300,62079.0
99400,62523.0
99500,55415.0
99600,47170.0
99700,46658.0
99800,49880.0
99900,50838.0
